captureDate,year,latitude,longitude,cu,riverDist,lakeLatitude,captureFL,age,otolithLength,otolithWidth,entryCheckRadius,totalRadius,incrementCount,oceanEntryDate,entryFL,meanGrowth
180,2015,50.30521667,-125.3319833,Quesnel-S,736,52.51667,120,1,2108,1543,633,739,41.67,138,99.28764133,0.497056844
180,2015,50.38635,-125.6161333,Pitt-ES,55,49.43333,137,1,NA,1516,607,757,47,133,103.8813559,0.704652001
180,2015,50.38635,-125.6161333,Shuswap-L,524,50.89,127,1,2158,1446,565,704,56,124,95.81514644,0.556872385
180,2015,50.38635,-125.6161333,Quesnel-S,736,52.51667,139,1,2230,1529,596,762,59,121,102.071194,0.625911966
181,2015,50.45743333,-126.1633167,Shuswap-ES,517,50.98,139,1,NA,1506,601,753,54,127,104.6081973,0.636885234
181,2015,50.30491667,-125.3327167,Chilko-S/Chilko-ES,661,51.26667,125,1,2122,1492,590,741,47,134,94.1432233,0.656527164
187,2015,50.30501667,-125.3319667,Quesnel-S,736,52.51667,133,1,2164,1522,644,742,34,153,111.4931783,0.63255358
187,2015,50.30501667,-125.3319667,Quesnel-S,736,52.51667,146,1,2300,1527,569,721,61.33,126,107.2353939,0.632065972
187,2015,50.30501667,-125.3319667,Quesnel-S,736,52.51667,140,1,2190,1484,557,736,59.67,127,97.79811765,0.707254606
187,2015,50.36486667,-125.6527667,Quesnel-S,736,52.51667,144,1,2137,1601,623,798,47,140,105.9895105,0.808733819
187,2015,50.47758333,-126.00995,Shuswap-L,524,50.89,145,1,2152,1559,532,739,62.67,124,94.4645614,0.806373681
187,2015,50.47758333,-126.00995,Chilko-S/Chilko-ES,661,51.26667,138,1,2181,1574,552,710,49,138,99.40099174,0.787734863
187,2015,50.47758333,-126.00995,Shuswap-L,524,50.89,146,1,2203,1592,582,757,52.67,134,104.3954802,0.789909242
188,2015,50.4531,-126.0994333,Quesnel-S,736,52.51667,140,1,2214,1617,622,803,60,128,102.2817331,0.628637782
188,2015,50.4531,-126.0994333,Quesnel-S,736,52.51667,139,1,2121,1617,549,749,55.33,133,93.40152964,0.824118387
188,2015,50.4531,-126.0994333,Quesnel-S,736,52.51667,133,1,2069,1465,480,697,58,130,80.82785563,0.899519731
188,2015,50.4707,-126.0302333,Pitt-ES,55,49.43333,141,1,2496,1611,655,814,53,135,108.2157143,0.618571429
188,2015,50.30491667,-125.3323833,Quesnel-S,736,52.51667,121,1,2062,1452,593,711,37,151,96.36841237,0.665718585
188,2015,50.30491667,-125.3323833,Quesnel-S,736,52.51667,140,1,1959,1542,568,719,48,140,103.171927,0.767251521
188,2015,50.30491667,-125.3323833,Quesnel-S,736,52.51667,127,1,2000,1436,501,727,56.67,131,78.62427146,0.853639113
188,2015,50.30491667,-125.3323833,Quesnel-S,736,52.51667,128,1,2233,1544,541,710,63,125,90.20545455,0.59991342
195,2015,50.179,-125.3396667,Shuswap-L,524,50.89,93,0,1413,1126,257,518,59,136,27.53547945,1.109568145
195,2015,50.179,-125.3396667,Shuswap-L,524,50.89,71,0,1397,946,247,451,65,130,24.5424,0.714732308
195,2015,50.45721667,-126.1639833,Quesnel-S,736,52.51667,151,1,2188,1584,553,748,67,128,101.9735632,0.731737862
195,2015,50.45721667,-126.1639833,Quesnel-S,736,52.51667,149,1,2188,1542,514,692,59.67,135,99.63364807,0.827322808
196,2015,50.4773,-126.0101,Shuswap-L,524,50.89,80,0,NA,1016,265,489,69,127,28.69292776,0.743580757
196,2015,50.4773,-126.0101,Shuswap-L,524,50.89,99,0,1558,1171,285,543,62.33,134,34.5081388,1.03468412
196,2015,50.4773,-126.0101,Shuswap-L,524,50.89,95,0,1481,1068,276,527,64,132,32.25833887,0.980338455
196,2015,50.388,-125.6156667,Shuswap-L,524,50.89,93,0,1473,1063,293,532,59,137,35.79620915,0.969555777
196,2015,50.388,-125.6156667,Shuswap-L,524,50.89,77,0,1485,1017,260,482,61.67,134,27.3621875,0.804893992
196,2015,50.388,-125.6156667,Shuswap-L,524,50.89,82,0,1440,1057,271,493,60.33,136,30.24988764,0.85778406
196,2015,50.388,-125.6156667,Quesnel-S,736,52.51667,135,1,2212,1498,542,730,59.67,136,92.01365079,0.720401361
196,2015,50.35495,-125.4123833,Quesnel-S,736,52.51667,79,0,1439,1015,250,509,61,135,24.78388693,0.888788739
196,2015,50.19161667,-125.34435,Shuswap-L,524,50.89,132,1,2244,1494,558,726,61.67,134,94.28736,0.611523269
138,2016,50.3048,-125.1827,Lillooet-Harrison-L,185.5,49.9,151,2,2601.36,1644.28,753.65,813.4,28.67,109,137.6503405,0.465631654
138,2016,50.3048,-125.1827,Francois-Fraser-S,986,54.05833,125,1,2130.54,1507.34,655.04,693.37,17,121,116.3690455,0.507703205
138,2016,50.3048,-125.1827,Francois-Fraser-S,986,54.05833,126,1,2197.3,1439.85,686.5,722.11,13,125,118.3742589,0.586595467
138,2016,50.3048,-125.1827,Lillooet-Harrison-L,185.5,49.9,140,2,2388.26,1601.06,733.82,780.92,22,116,129.7943776,0.463891929
138,2016,50.3048,-125.1827,Francois-Fraser-S,986,54.05833,121,1,2147.7,1479.96,678.9,705.27,16,122,115.4296559,0.348146504
138,2016,50.3048,-125.1827,Lillooet-Harrison-L,185.5,49.9,142,1,2332.53,1734.08,750.82,826.4,29,109,126.6120933,0.530617473
138,2016,50.3048,-125.1827,Lillooet-Harrison-L,185.5,49.9,134,1,2221.97,1531.97,692.22,769.44,25.67,112,117.7670897,0.632368927
138,2016,50.3048,-125.1827,Francois-Fraser-S,986,54.05833,117,1,2125.04,1406.88,612.71,686.84,32.33,106,101.358126,0.483819176
138,2016,50.3048,-125.1827,Lillooet-Harrison-L,185.5,49.9,122,1,2345.26,1525.12,693.54,732.43,17.67,120,114.14874,0.444327108
138,2016,50.3048,-125.1827,Francois-Fraser-S,986,54.05833,102,1,1830.55,1354.26,672.74,732.68,26.33,112,92.2710476,0.369500661
138,2016,50.3048,-125.1827,Nadina-Francois-ES,1076,53.95833,126,1,1922.03,1507.33,697.94,755.08,19,119,114.5262085,0.603883762
138,2016,50.38678333,-125.6157167,Nadina-Francois-ES,1076,53.95833,124,1,2039.73,1457.8,633.22,671.57,13.33,125,115.0281123,0.673059842
138,2016,50.38678333,-125.6157167,Chilko-S/Chilko-ES,661,51.26667,109,1,2045.36,1416.98,634.24,684.07,20.67,117,99.29224966,0.469654105
138,2016,50.38678333,-125.6157167,Francois-Fraser-S,986,54.05833,117,1,1892.68,1383.89,640.87,683.64,14.67,123,107.9121694,0.619484022
138,2016,50.38678333,-125.6157167,Francois-Fraser-S,986,54.05833,101,1,2028.1,1359.16,638.17,680.97,17.67,120,93.35757962,0.432508227
138,2016,50.38678333,-125.6157167,Quesnel-S,736,52.51667,103,1,1975.07,1383.42,576.4,631.61,21,117,91.66970637,0.539537792
138,2016,50.38678333,-125.6157167,Francois-Fraser-S,986,54.05833,112,1,1893.67,1381.5,661.34,711.91,17.67,120,102.4003276,0.543275176
138,2016,50.38678333,-125.6157167,Nadina-Francois-ES,1076,53.95833,105,1,2113.82,1434.4,695.52,731.32,15,123,98.96107021,0.402595319
138,2016,50.38678333,-125.6157167,Quesnel-S,736,52.51667,98,1,1847.66,1343.47,572.95,625.32,21,117,87.73898427,0.488619797
138,2016,50.47376667,-126.07115,Nadina-Francois-ES,1076,53.95833,126,1,2049.8,1461.8,707.99,725.54,7,131,122.2675421,0.533208266
138,2016,50.47376667,-126.07115,Francois-Fraser-S,986,54.05833,133,1,2285.47,1613.24,748.37,800.56,18,120,122.7138757,0.571451352
138,2016,50.47376667,-126.07115,Francois-Fraser-S,986,54.05833,107,1,1935.96,1306.75,609.82,646.84,20,118,99.32576561,0.383711719
138,2016,50.47376667,-126.07115,Chilko-S/Chilko-ES,661,51.26667,106,1,1706.4,1221.39,500.71,583.98,30.67,107,85.93964803,0.654070818
138,2016,50.47376667,-126.07115,Chilko-S/Chilko-ES,661,51.26667,102,1,1944.05,1389.58,643.37,685.05,14,124,94.53291973,0.533362877
138,2016,50.47376667,-126.07115,Quesnel-S,736,52.51667,101,1,1927.69,1356.8,569.52,623.19,18,120,90.02250611,0.609860772
138,2016,50.47376667,-126.07115,Lillooet-Harrison-L,185.5,49.9,105,1,2105.77,1466.29,639.82,714.31,27.25,111,91.9969331,0.477176767
138,2016,50.47376667,-126.07115,Francois-Fraser-S,986,54.05833,120,1,2118.22,1432.87,689.18,700.37,6,132,117.6354205,0.394096591
138,2016,50.47376667,-126.07115,Francois-Fraser-S,986,54.05833,110,1,2055.69,1397.41,659.85,709.87,16,122,100.6714514,0.583034286
138,2016,50.47376667,-126.07115,Chilko-S/Chilko-ES,661,51.26667,90,1,1672.19,1278.94,581.69,613.29,17,121,84.26893542,0.337121446
138,2016,50.47376667,-126.07115,Francois-Fraser-S,986,54.05833,131,1,2255.12,1514.65,671.38,710.26,16.67,121,122.0688242,0.535763396
138,2016,50.4579,-126.1641333,Nadina-Francois-ES,1076,53.95833,126,1,2101.97,1445.5,689.6,708.61,9,129,121.8152081,0.464976873
138,2016,50.4579,-126.1641333,Nadina-Francois-ES,1076,53.95833,120,1,2014.59,1486.03,664.81,725.6,22,116,107.8030633,0.554406216
139,2016,50.45446667,-126.14315,Lillooet-Harrison-L,185.5,49.9,120,1,2313.64,1535.68,678.08,738.33,24,115,108.2117776,0.491175935
139,2016,50.45446667,-126.14315,Nadina-Francois-ES,1076,53.95833,125,1,1995.59,1369.19,637.44,654.5,9,130,120.8100481,0.465550214
139,2016,50.45446667,-126.14315,Francois-Fraser-S,986,54.05833,112,1,2062.38,1456.88,666.09,704.52,18.67,120,104.5921943,0.396775883
139,2016,50.45446667,-126.14315,Quesnel-S,736,52.51667,108,1,1912.44,1335.8,586.49,656.72,25.67,113,93.61224183,0.560489216
139,2016,50.45446667,-126.14315,Lillooet-Harrison-L,185.5,49.9,122,1,2327.16,1557.3,728.96,779.89,20,119,112.5990662,0.470046688
139,2016,50.45446667,-126.14315,Shuswap-L,524,50.89,122,1,2027.17,1441.08,661.69,727.08,29,110,108.6578718,0.460073386
139,2016,50.45446667,-126.14315,Nadina-Francois-ES,1076,53.95833,120,1,2097.42,1449.55,717.42,737.69,10,129,116.0291098,0.397089019
139,2016,50.45446667,-126.14315,Chilko-S/Chilko-ES,661,51.26667,106,1,2022.41,1380.71,608.64,657.9,20,119,96.16396759,0.491801621
139,2016,50.45446667,-126.14315,Francois-Fraser-S,986,54.05833,119,1,2008.76,1460.82,687.27,718.56,13,126,112.6957536,0.48494203
139,2016,50.36436667,-125.66285,Quesnel-S,736,52.51667,96,1,1973.78,1344.84,636.32,695.67,26,113,86.36590798,0.370542001
139,2016,50.36436667,-125.66285,Quesnel-S,736,52.51667,92,1,1931.73,1288.28,561.86,613.88,25,114,82.3116304,0.387534784
139,2016,50.36436667,-125.66285,Quesnel-S,736,52.51667,87,1,1807.41,1235.97,565.14,614.43,18,121,78.46754988,0.474025007
139,2016,50.36436667,-125.66285,Chilko-S/Chilko-ES,661,51.26667,95,1,1919.28,1270.09,578.86,649.38,29,110,82.46770088,0.432148245
139,2016,50.36436667,-125.66285,Francois-Fraser-S,986,54.05833,109,1,2188.23,1462.27,702.35,721.64,10,129,105.5268348,0.34731652
139,2016,50.36436667,-125.66285,Francois-Fraser-S,986,54.05833,105,1,1987.46,1311.86,625.86,674.71,20,119,95.72012213,0.463993894
139,2016,50.30473333,-125.3325,Francois-Fraser-S,986,54.05833,124,1,1995.59,1491.48,647.84,703.18,25,114,111.9109736,0.483561055
139,2016,50.30473333,-125.3325,Francois-Fraser-S,986,54.05833,115,1,1982.46,1475.86,687.9,731.71,20,119,106.7492943,0.412535287
139,2016,50.30473333,-125.3325,Shuswap-L,524,50.89,104,1,1849.53,1375.56,576.57,647.69,29,110,89.79252816,0.489912822
139,2016,50.30473333,-125.3325,Chilko-S/Chilko-ES,661,51.26667,111,1,1894.04,1372.79,639.59,685.71,17.33,122,101.8464275,0.528192295
139,2016,50.30473333,-125.3325,Lillooet-Harrison-L,185.5,49.9,128,2,2174.08,1531.97,713.65,774.99,23.67,115,115.9060792,0.510938776
139,2016,50.30473333,-125.3325,Nadina-Francois-ES,1076,53.95833,127,1,1871.74,1451.41,674.62,688,7.67,131,123.8942182,0.404925922
145,2016,50.18991667,-125.3401,Chilko-S/Chilko-ES,661,51.26667,94,1,1771.8,1256.95,551.01,622.22,25,120,80.65733582,0.533706567
145,2016,50.18991667,-125.3401,Nadina-Francois-ES,1076,53.95833,127,1,2095.11,1539.82,686.34,739.93,16.67,128,115.8175596,0.670812262
145,2016,50.18991667,-125.3401,Chilko-S/Chilko-ES,661,51.26667,109,1,1976.86,1386.4,581.29,667.37,28,117,91.59560188,0.621585647
145,2016,50.30508333,-125.3324,Shuswap-L,524,50.89,88,1,1686.88,1272.7,526.09,582.71,20.67,124,77.16837543,0.524026346
145,2016,50.30508333,-125.3324,Quesnel-S,736,52.51667,94,1,1857.8,1319.76,545.89,603.98,27.33,118,82.59039738,0.417475398
145,2016,50.30508333,-125.3324,Shuswap-ES,517,50.98,98,1,2005.07,1377.96,657.25,718.05,24,121,88.33229956,0.402820852
145,2016,50.30508333,-125.3324,Quesnel-S,736,52.51667,86,1,1719.09,1204.05,557.22,622.12,20,125,75.1472887,0.542635565
145,2016,50.38796667,-125.6158,Nadina-Francois-ES,1076,53.95833,121,1,1963.02,1418.3,672.77,695.83,14,131,116.0309806,0.354929959
146,2016,50.4527,-126.1582167,Nadina-Francois-ES,1076,53.95833,124,1,2029,1483.4,703.38,723.16,12,134,119.852709,0.345607584
146,2016,50.4527,-126.1582167,Chilko-S/Chilko-ES,661,51.26667,102,1,1867.63,1346.63,587.61,642.99,24,122,91.07779275,0.455091969
146,2016,50.4527,-126.1582167,Shuswap-ES,517,50.98,102,1,1835.88,1353.05,591.96,672.64,32,114,87.14435966,0.464238761
146,2016,50.47618333,-126.0116667,Chilko-S/Chilko-ES,661,51.26667,95,1,1917.55,1276.42,594.73,660.63,27,119,83.59186895,0.422523372
146,2016,50.30498333,-125.3320667,Shuswap-ES,517,50.98,97,1,1829.54,1296.28,559.65,641.01,38.33,108,81.85760247,0.395053419
146,2016,50.1893,-125.3398667,Chilko-S/Chilko-ES,661,51.26667,96,1,1739.89,1264.51,557.15,587.33,19,127,89.63207262,0.335154073
152,2016,50.18278333,-125.3417833,Shuswap-ES,517,50.98,95,1,1813.64,1270.34,553.77,633.33,38,114,80.30406697,0.38673508
152,2016,50.30506667,-125.3320833,Quesnel-S,736,52.51667,102,1,1939.44,1331.55,579.58,674.72,38.67,113,84.56303797,0.450917042
152,2016,50.30506667,-125.3320833,Chilko-S/Chilko-ES,661,51.26667,104,1,1873.46,1367.57,539.81,616.43,31.33,121,87.46830725,0.52766335
152,2016,50.30506667,-125.3320833,Nadina-Francois-ES,1076,53.95833,125,1,2011.64,1447.67,669.38,704.43,13,139,117.2900696,0.593071569
152,2016,50.45456667,-126.0965167,Shuswap-L,524,50.89,111,1,NA,1337.7,554.87,659.24,38,114,89.01976087,0.578427345
152,2016,50.45456667,-126.0965167,Quesnel-S,736,52.51667,109,1,1887.09,1331.27,576.31,673.3,34.67,117,89.64970355,0.558127962
152,2016,50.45456667,-126.0965167,Shuswap-L,524,50.89,109,1,1991.02,1476.18,660.93,684.63,13.67,138,104.3884656,0.337347063
153,2016,50.4552,-126.0961667,Shuswap-L,524,50.89,104,1,1758.47,1334.99,570.51,652.17,37.67,115,87.85846399,0.428498434
153,2016,50.4552,-126.0961667,Quesnel-S,736,52.51667,94,1,1848.34,1340.99,553.66,644.2,33,120,77.92709326,0.48705778
153,2016,50.4552,-126.0961667,Chilko-S/Chilko-ES,661,51.26667,93,1,1717.96,1226.22,528.46,610.61,36,117,77.35644939,0.434543072
153,2016,50.4552,-126.0961667,Chilko-S/Chilko-ES,661,51.26667,99,1,1846.34,1254.21,504.92,568.99,31,122,84.19809091,0.477480939
153,2016,50.46215,-126.0779,Quesnel-S,736,52.51667,94,1,1762.35,1216.59,542.02,607.24,27,126,81.29951527,0.470388323
153,2016,50.47388333,-126.0721833,Shuswap-L,524,50.89,97,1,1853.69,1325.24,573.92,666.47,34,119,80.77060413,0.477335173
153,2016,50.47388333,-126.0721833,Quesnel-S,736,52.51667,103,1,1907.09,1370.42,577.26,645.85,26,127,89.40125854,0.523028518
153,2016,50.47388333,-126.0721833,Nadina-Francois-ES,1076,53.95833,129,1,1923.52,1443.5,674.77,730.64,18,135,116.905757,0.67190239
153,2016,50.38185,-125.8709167,Quesnel-S,736,52.51667,94,1,1755.44,1316.94,546.19,641.52,31,122,76.96760878,0.549431975
153,2016,50.38185,-125.8709167,Shuswap-L,524,50.89,105,1,1925.74,1298.6,598.02,689.47,33,120,88.18079272,0.509672948
153,2016,50.38185,-125.8709167,Chilko-S/Chilko-ES,661,51.26667,136,1,2116.83,1599.79,744.78,807.5,21.67,131,123.4624715,0.57856615
153,2016,50.38185,-125.8709167,Quesnel-S,736,52.51667,92,1,1823.44,1287.14,547.83,612.5,29,124,79.91264994,0.416805175
153,2016,50.38726667,-125.6158,Quesnel-S,736,52.51667,102,1,1833.34,1376.17,599.71,665.98,18.33,135,89.6129715,0.675778969
153,2016,50.38726667,-125.6158,Shuswap-L,524,50.89,110,1,1994.7,1336.2,587.1,668.69,37,116,93.36831281,0.449505059
153,2016,50.38726667,-125.6158,Shuswap-ES,517,50.98,103,1,1978.65,1311.73,551.02,639.21,38,115,85.2343709,0.467516555
153,2016,50.305,-125.3327167,Quesnel-S,736,52.51667,89,1,1841.8,1233.54,541.39,626.27,27.67,125,74.3171829,0.5306403
153,2016,50.305,-125.3327167,Shuswap-ES,517,50.98,99,1,1815.49,1314.33,527.41,624.89,39,114,79.63547544,0.496526271
159,2016,50.30458333,-125.33285,Shuswap-ES,517,50.98,117,1,1938.82,1395.59,546.06,678.72,48.33,111,88.50587913,0.589574196
159,2016,50.30458333,-125.33285,Shuswap-ES,517,50.98,113,1,1824.7,1418.4,574.69,678.34,39.67,119,91.63481894,0.538572752
159,2016,50.45733333,-126.1639333,Shuswap-ES,517,50.98,109,1,1947.72,1405.88,560.42,671.75,42,117,86.7115217,0.530678055
166,2016,50.30488333,-125.33255,Quesnel-S,736,52.51667,114,1,1917.23,1404.7,549.59,654.12,36.67,129,90.990313,0.627479875
166,2016,50.30488333,-125.33255,Quesnel-S,736,52.51667,106,1,1851.3,1339.53,501.27,610.82,39,127,81.44932176,0.62950457
167,2016,50.4521,-126.0936833,Quesnel-S,736,52.51667,125,1,1984.93,1353.33,559.13,680.15,39.67,127,96.95608323,0.706930092
167,2016,50.38835,-125.8964833,Shuswap-L,524,50.89,107,1,1937.12,1370.42,548.45,656.38,39,128,85.12209396,0.56097195
167,2016,50.38835,-125.8964833,Quesnel-S,736,52.51667,119,1,2045.36,1430.66,580.54,701.03,39,128,93.82805802,0.64543441
167,2016,50.30481667,-125.33265,Shuswap-L,524,50.89,98,1,1716.65,1254.78,513.69,603.51,33,134,79.38455458,0.564104407
167,2016,50.30481667,-125.33265,Quesnel-S,736,52.51667,87,1,1748.58,1173.73,508.25,577.8,21,146,73.70681637,0.633008744
173,2016,50.36871667,-125.64655,Chilko-S/Chilko-ES,661,51.26667,119,1,NA,1325.38,531.1,674.44,46,127,87.27878512,0.689591628
174,2016,50.344,-125.3978,Chilko-S/Chilko-ES,661,51.26667,125,1,2010.01,1393.24,546.56,677.46,49.67,124,94.48585478,0.614337532
174,2016,50.344,-125.3978,Chilko-S/Chilko-ES,661,51.26667,113,1,1938.41,1361.01,548.74,680.16,43,131,86.01919852,0.6274605
174,2016,50.18721667,-125.3358833,Shuswap-ES,517,50.98,118,1,1872.59,1337.55,551.18,663.44,35.75,138,92.78871982,0.705210634
182,2016,50.46386667,-126.0800667,Shuswap-ES,517,50.98,120,1,1992.09,1285.85,486.12,653.29,58.67,123,80.78279201,0.668437157
182,2016,50.46386667,-126.0800667,Quesnel-S,736,52.51667,126,1,2168.58,1512.85,587.69,751.45,59.25,123,92.88959482,0.558825404
182,2016,50.46386667,-126.0800667,Quesnel-S,736,52.51667,127,1,1924.62,1435.06,518.81,679.73,57,125,88.96623366,0.667259059
182,2016,50.46386667,-126.0800667,Shuswap-L,524,50.89,106,1,1852.21,1310.67,489.43,656.97,57.67,124,72.47411746,0.581340082
182,2016,50.46386667,-126.0800667,Shuswap-ES,517,50.98,123,1,2033.66,1397.67,514.32,709.31,61.6,120,81.34812522,0.676166798
189,2016,50.45198333,-126.0927833,Shuswap-L,524,50.89,135,1,2084.31,1553.92,553.74,735.03,57,132,93.9575082,0.720043716
189,2016,50.45198333,-126.0927833,Shuswap-L,524,50.89,122,1,1965.42,1432.54,467.7,662.12,63.33,126,76.42194625,0.719691359
195,2016,50.38758333,-125.6155333,Shuswap-L,524,50.89,131,1,2113.42,1466.42,531.22,699.36,52.67,142,91.48695792,0.750200153
195,2016,50.38758333,-125.6155333,Shuswap-L,524,50.89,128,1,2063.96,1444.13,543.45,735.85,61.33,134,87.15391586,0.666004959
147,2016,50.17835,-125.0101333,Shuswap-ES,517,50.98,88,1,1761.96,1249.94,532.83,608.95,32.67,114,74.43575193,0.415189718
147,2016,50.17835,-125.0101333,Quesnel-S,736,52.51667,85,1,NA,1322.32,521.24,599.19,31,116,71.37300571,0.439580461
147,2016,50.17835,-125.0101333,Shuswap-ES,517,50.98,98,1,1845.61,1286.95,535.59,613.9,37,110,82.20475793,0.426898434
147,2016,50.17835,-125.0101333,Quesnel-S,736,52.51667,88,1,NA,1267.24,542.75,619.97,30,117,74.62463436,0.445845521
146,2016,50.47618333,-126.0116667,Nadina-Francois-ES,1076,53.95833,103,1,2035.3,1362.48,563,616.67,21.67,124,91.56454092,0.527709233
146,2016,50.47618333,-126.0116667,Quesnel-S,736,52.51667,86,1,1731.85,1173.27,506,568.98,22,124,73.83662254,0.552880793
146,2016,50.47618333,-126.0116667,Nadina-Francois-ES,1076,53.95833,114,1,1882.21,1483.85,692.19,734.36,17.67,128,106.1825069,0.442416136
147,2016,50.005425,-125.1310417,Shuswap-ES,517,50.98,90,1,1760.56,1281.3,512.77,593.85,32,115,74.51798505,0.483812967
147,2016,50.005425,-125.1310417,Quesnel-S,736,52.51667,83,1,1767.01,1226.57,565.72,629.28,27,120,73.03289427,0.369152064
147,2016,50.005425,-125.1310417,Shuswap-ES,517,50.98,90,1,1713.31,1228.89,521.51,585.06,24,123,77.56822815,0.517990494
147,2016,50.005425,-125.1310417,Shuswap-ES,517,50.98,95,1,1769.29,1206.71,518.05,595.26,33,114,79.26777772,0.476734009
147,2016,50.01101667,-125.1260167,Nadina-Francois-ES,1076,53.95833,125,1,2117.48,1437.57,651.29,719.21,29,118,110.5073887,0.499745216
147,2016,50.01101667,-125.1260167,Quesnel-S,736,52.51667,90,1,1879.79,1249.12,557.95,641.8,35,112,75.83544012,0.404701711
147,2016,50.01101667,-125.1260167,Quesnel-S,736,52.51667,100,1,2004.29,1347.16,567.29,652.35,35.67,111,83.99152246,0.448793876
146,2016,50.30498333,-125.3320667,Quesnel-S,736,52.51667,89,1,1893.39,1278.69,564.35,621.88,26.67,119,78.93791755,0.377280932
146,2016,50.30498333,-125.3320667,Chilko-S/Chilko-ES,661,51.26667,86,1,1664.76,1223.93,527.95,582.71,21.67,124,75.83122873,0.469255712
146,2016,50.30498333,-125.3320667,Quesnel-S,736,52.51667,85,1,1950.5,1350.31,574.64,626.13,18,128,76.60470947,0.466405029
147,2016,50.00421667,-125.1289167,Quesnel-S,736,52.51667,102,1,1796.43,1351.7,586.81,647.11,23.67,123,90.22380851,0.497515483
145,2016,50.38796667,-125.6158,Quesnel-S,736,52.51667,89,1,1905.06,1394.08,580.51,651.7,28,117,77.42096406,0.413536998
145,2016,50.38796667,-125.6158,Chilko-S/Chilko-ES,661,51.26667,109,1,1963.18,1369.55,565.77,653.4,37,108,90.70308563,0.494511199
145,2016,50.38796667,-125.6158,Quesnel-S,736,52.51667,97,1,2188.18,1416.02,657.71,707.59,14,131,88.99997674,0.571430233
145,2016,50.38796667,-125.6158,Quesnel-S,736,52.51667,98,1,1852.96,1292.95,545.98,594.17,28.67,116,87.7591178,0.357198542
145,2016,50.38796667,-125.6158,Shuswap-L,524,50.89,96,1,1931.73,1340.31,552.01,619.37,29.67,115,82.94479396,0.440013685
145,2016,50.38796667,-125.6158,Shuswap-L,524,50.89,94,1,1907.09,1327.99,578.35,665.43,35,110,79.28817058,0.420337983
145,2016,50.38796667,-125.6158,Shuswap-L,524,50.89,94,1,1861.92,1311.55,571.47,649.28,36,109,80.35273483,0.379090699
147,2016,50.04876667,-125.16235,Chilko-S/Chilko-ES,661,51.26667,87,1,1785.68,1256.92,543.89,595.92,19,128,77.54255731,0.497760142
147,2016,50.04876667,-125.16235,Chilko-S/Chilko-ES,661,51.26667,84,1,1745.14,1147.33,512.71,576.81,18.67,128,72.26206779,0.628705528
147,2016,50.04876667,-125.16235,Quesnel-S,736,52.51667,90,1,1774.1,1274.5,510.93,579.93,31,116,76.30644478,0.441727588
147,2016,50.04876667,-125.16235,Shuswap-L,524,50.89,90,1,1823.95,1219.91,521.91,594.2,34,113,76.20953395,0.405601943
145,2016,50.18991667,-125.3401,Shuswap-L,524,50.89,94,1,1698.33,1188.47,495.83,551.18,19.67,125,81.36335568,0.64243235
147,2016,50.32056667,-125.0398333,Shuswap-L,524,50.89,92,1,1862.56,1211.95,553.66,635.26,36,111,77.59648145,0.400097737
147,2016,50.32056667,-125.0398333,Quesnel-S,736,52.51667,86,1,1873.29,1292.95,545.99,613.88,27.67,119,74.40612148,0.419005368
147,2016,50.32056667,-125.0398333,Shuswap-L,524,50.89,86,1,1917.12,1326.13,526.83,588.16,22.67,124,74.78258449,0.494813212
147,2016,50.32056667,-125.0398333,Quesnel-S,736,52.51667,87,1,1730.75,1218.67,567.5,625.09,23,124,77.29704678,0.421867531
146,2016,50.1893,-125.3398667,Shuswap-L,524,50.89,92,1,1855.06,1240.36,521.88,601.83,31,115,76.63244552,0.495727564
146,2016,50.1893,-125.3398667,Shuswap-L,524,50.89,90,1,1819.48,1308.81,557.93,629.74,28.67,117,77.5069738,0.435752571
145,2016,50.30508333,-125.3324,Shuswap-L,524,50.89,98,1,1985.84,1380.39,558.33,636.14,37.33,108,83.1566431,0.397625419
166,2016,50.30488333,-125.33255,Quesnel-S,736,52.51667,110,1,1987.93,1411.51,527.58,648.1,44,122,84.23424591,0.58558532
166,2016,50.30488333,-125.33255,Quesnel-S,736,52.51667,105,1,1898.59,1394.28,542.7,669.2,44,122,80.67044224,0.552944495
166,2016,50.30488333,-125.33255,Quesnel-S,736,52.51667,100,1,1962.73,1412.4,556.38,689.45,38.67,127,76.96075779,0.59579111
167,2016,50.4521,-126.0936833,Quesnel-S,736,52.51667,115,1,1805.78,1403.3,568.45,676.88,43.33,124,92.09618258,0.528590294
167,2016,50.4521,-126.0936833,Quesnel-S,736,52.51667,122,1,1938.47,1374.41,519.27,648.26,50,117,90.76820537,0.624635893
168,2016,50.00663333,-125.1331667,Shuswap-L,524,50.89,107,1,1877.7,1335.72,489.07,636.93,47.67,120,75.60947996,0.65849633
168,2016,50.00663333,-125.1331667,Quesnel-S,736,52.51667,110,1,1913.94,1381.37,546.88,672.91,46,122,84.55204135,0.553216492
168,2016,50.00663333,-125.1331667,Shuswap-L,524,50.89,127,1,1952.18,1423.68,563.5,719.02,52,116,93.17182913,0.650541747
168,2016,50.00663333,-125.1331667,Quesnel-S,736,52.51667,110,1,1968.29,1429.49,535.06,649.52,39,129,85.61184737,0.625337247
168,2016,50.00663333,-125.1331667,Shuswap-L,524,50.89,101,1,1872,1338.03,559.17,679.07,43,125,79.50072616,0.499983113
